Unnamed: 0,track_id,Artist,Album,Track,Popularity,duration_ms,explicit,Danceability,Energy,key,Loudness,mode,speechiness,Acousticness,instrumentalness,liveness,Valence,BPM,time_signature,Genre,Year
17123,5o0TzTBBSaouG2Yi58ZLON,One True God,Honey,Honey,49,143076,False,0.787,0.629,4,-5.782,0,0.0748,0.0122,0.425,0.121,0.46,104.033,4,club,2024
17124,7b9IARaKDslL1JMtT7Ovlu,ALEX;TOKYO ROSE;THE AKUMA,AKUMA II,ANTAGONIST,49,331622,False,0.481,0.645,2,-7.74,1,0.0404,2.5e-05,0.842,0.346,0.0833,170.027,4,club,2024
17125,2D20RgZ2TfdyPqTOkRozAu,Gold Geisha,Belladonna,Belladonna,47,191988,False,0.574,0.902,1,-4.046,1,0.0716,0.000844,0.8,0.35,0.174,200.06,4,club,2024
17126,27ytWN3ttrpFvp84COmofs,One True God;Le Castle Vania,Bad Company,Bad Company,43,167368,False,0.752,0.895,9,-3.293,1,0.0374,0.00079,0.186,0.0773,0.0373,114.016,4,club,2024
17127,1d6BkMki9M6K0yp9OLBzOM,Actress,Karma & Desire,Fire and Light,57,75969,False,0.337,0.28,0,-18.646,0,0.0384,0.987,0.882,0.0851,0.0824,140.004,4,club,2024
17128,1JnlpPaMACqbAzuo5xbZR4,DJ Sliink;TWRK,BaDinga (Reloaded),BaDinga - Reloaded,42,168000,False,0.762,0.932,1,-5.285,1,0.0516,0.354,0.432,0.496,0.757,129.99,4,club,2024
17129,0mgpKVkh9yenAnNB0lTWO4,One True God;EDDIE,Think About,Think About,51,204000,False,0.648,0.86,11,-5.7,1,0.0552,0.112,0.764,0.128,0.0763,100.01,4,club,2024
17130,0y4YmA9UGpQnWdIFbWBHu0,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Faceshopping,47,236937,False,0.636,0.441,1,-7.273,1,0.247,0.0528,0.00152,0.0684,0.304,114.045,4,club,2024
17131,1wxgWPF7uUr9aHDC9QuMEO,One True God;MASTERIA,Night Shift,Night Shift,51,230625,False,0.751,0.964,2,-3.039,1,0.0478,0.266,0.62,0.0682,0.417,127.991,4,club,2024
17132,55DTBfMjuBk3b79XXb2lc5,dj Shawny,Bombs Away (Throwback Cypher),Bombs Away (Throwback Cypher) [Sped up Version],52,64547,False,0.739,0.931,1,-6.941,1,0.04,0.00152,0.891,0.335,0.727,111.001,4,club,2024
17133,68iMdxXn1timrxURm9dR8C,Glee Cast,"Glee: The Music, Season 4 Volume 1",The Scientist (Glee Cast Version),53,254413,False,0.506,0.481,2,-6.098,1,0.0264,0.482,0.0,0.2,0.224,148.626,4,club,2024
17134,5eYAZko7TMVUh6e2GGrmJX,Glee Cast;Darren Criss,Glee: The Music presents The Warblers,Teenage Dream (feat. Darren Criss),46,220373,False,0.76,0.543,3,-5.759,1,0.0415,0.494,0.0,0.0802,0.84,120.003,4,club,2024
17135,40xf41xM6NvGX0BUzpjYOQ,Glee Cast,"Glee: The Music, The Complete Season Three",Glad You Came (Glee Cast Version),42,194666,False,0.597,0.765,7,-5.831,0,0.223,0.425,0.0,0.111,0.391,126.857,4,club,2024
17136,3IFo5x0HWlvRu0QIAtefor,Glee Cast,"Glee: The Music, Volume 4",Marry You,50,225133,False,0.637,0.768,5,-6.888,1,0.0318,0.0335,7.77e-06,0.161,0.459,144.914,4,club,2024
17137,79MPey8BlbWAM5xV5GOUSF,Linn da Quebrada;BADSISTA,Trava Línguas,mate & morra,29,216237,True,0.832,0.676,1,-5.834,1,0.11,0.0212,0.000203,0.0888,0.371,127.998,4,club,2024
17138,0TWramd5KqDXxMTjkJxDkx,3FORCE,FiXT Presents: Sinister Sounds,"In the House, In a Heartbeat",4,227692,False,0.3,0.623,2,-7.534,0,0.0313,0.000952,0.945,0.0908,0.0346,156.038,4,club,2024
17139,56qKFfg9GclGaI5xOwoT5E,3FORCE,FiXT Presents: Sinister Sounds,"Once, There Was an Explosion - Death Stranding Theme",3,240000,False,0.526,0.666,7,-8.743,0,0.0348,0.184,0.128,0.112,0.106,120.041,3,club,2024
17140,4hBW3h6FnQNh7NRmyxLLG7,Glee Cast,"Glee: The Music, Volume 4",Valerie - Glee Cast Version,59,213413,False,0.651,0.889,5,-5.236,1,0.0694,0.00308,0.0,0.417,0.813,107.009,4,club,2024
17141,7iMyX6FTRrY4fO8dHQhAUs,Glee Cast,"Glee: The Music, The Complete Season Three",What Doesn't Kill You (Stronger) (Glee Cast Version),48,221026,False,0.618,0.752,0,-4.828,1,0.0302,0.00863,0.000175,0.127,0.679,115.957,4,club,2024
17142,28CheZFrkYyeJUP02gfzt1,Linn da Quebrada;Luísa Nascim,Trava Línguas,dispara,28,214197,False,0.585,0.715,7,-6.841,0,0.305,0.332,0.000108,0.0864,0.646,121.305,5,club,2024
17143,3SmEmQtCTSHSHPRKdRuHli,Glee Cast,"Glee: The Music, The Complete Season Two",P.Y.T. (Pretty Young Thing),28,236320,False,0.847,0.772,9,-4.763,0,0.0692,0.196,0.0,0.24,0.914,127.381,4,club,2024
17144,4Rfdm6jtBeEcXAI1dSZKL6,Linn da Quebrada;Ventura Profana,Trava Línguas,eu matei o Júnior,28,217257,False,0.636,0.787,0,-5.46,0,0.0611,0.279,0.0,0.0971,0.542,140.007,4,club,2024
17145,0VbWMtsD3tLnQo0oTpL5R6,Glee Cast,"Glee: The Music, The Complete Season Two",Sweet Transvestite,26,179920,False,0.736,0.571,4,-3.942,1,0.0457,0.451,0.000618,0.223,0.554,107.781,4,club,2024
17146,7KX91rgYkAbeqDsYjVe4ec,Glee Cast,"Glee: The Music, The Complete Season Four",Signed Sealed Delivered I'm Yours (Glee Cast Version),28,169266,False,0.548,0.839,5,-4.66,1,0.0368,0.0364,0.0,0.201,0.827,113.468,4,club,2024
17147,62ZYyXIsHVX5xVUj80arVu,The Magnetic Fields,69 Love Songs,The Book of Love,57,162413,False,0.485,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536,4,club,2024
17148,6pA8RUm0OkT4aNbY2GqfhF,Glee Cast;Kristin Chenoweth,"Glee: The Music, The Complete Season One",Home (Glee Cast Version) (feat. Kristin Chenoweth),26,211093,False,0.286,0.623,0,-5.013,1,0.042,0.693,1.5e-05,0.306,0.109,96.649,4,club,2024
17149,0SSSffzPG01HyGPjFMgQMg,Glee Cast,"Glee: The Music, The Complete Season Two",As Long As You're There,27,256079,False,0.359,0.601,2,-5.525,1,0.0335,0.233,0.0,0.127,0.263,161.618,3,club,2024
17150,1GG23RRVNQiPbzEY8cBXNG,Eartheater,Scripture,Scripture,50,251217,False,0.514,0.615,5,-6.44,0,0.0326,0.011,0.06,0.222,0.133,140.039,4,club,2024
17151,2AHnUkgAkoOFnkvwRIezrK,DJ Sliink;Skrillex;Wale;Austin Millz,Saint Laurent,Saint Laurent,39,152727,True,0.551,0.765,1,-7.661,0,0.358,0.0117,0.0016,0.224,0.537,131.712,4,club,2024
17152,1r4MvTc1gwfHdt2TuMMYx0,Sega Bodega;Arca,Romeo,Cicada (feat. Arca),49,233314,False,0.649,0.55,11,-8.591,0,0.152,0.574,0.0188,0.124,0.575,103.965,4,club,2024
17153,0jqlnmgSkAR3ZPPhsmlQAQ,DJ Envy;Fetty Wap;DJ Sliink,Text Ur Number (feat. DJ Sliink & Fetty Wap),Text Ur Number (feat. DJ Sliink & Fetty Wap),13,242134,True,0.691,0.782,8,-5.365,1,0.0561,0.0211,1.88e-05,0.406,0.741,139.946,4,club,2024
17154,4H97Ldkl4dvkGbcfqZxUhJ,Eartheater,Mitosis,Mitosis,50,147355,True,0.544,0.507,1,-7.755,1,0.0481,0.019,0.0164,0.185,0.206,153.079,4,club,2024
17155,46CRHxwDo4BmFjplAm6Z4d,KLOUD;Wasiu,MATTER,MATTER,42,191111,False,0.802,0.952,2,-3.298,1,0.0947,0.0941,0.00472,0.126,0.27,107.977,3,club,2024
17156,374Fkh72U4Q2uQ20yiRhGv,Infraction,Just Evil,Just Evil,30,224400,False,0.583,0.974,0,-2.588,1,0.0669,0.00304,0.638,0.351,0.0393,100.014,4,club,2024
17157,2z4PMFI4qjetKHd1nFsewU,Infraction,Training Day,Training Day,37,133333,False,0.622,0.743,10,-5.096,1,0.0471,0.0976,0.0551,0.0387,0.598,143.981,4,club,2024
17158,3hzxBcOpm0wmr6YDD1EPq5,KLOUD,Save The World,Save The World,37,229380,False,0.498,0.796,9,-2.1,0,0.0436,0.0499,0.0,0.109,0.278,112.853,4,club,2024
17159,1HYIxT29a0gtzhqGjVQule,Phil Gonzo,Gang,Gang,44,271081,False,0.752,0.892,0,-6.296,1,0.0354,0.108,0.9,0.147,0.506,115.008,4,club,2024
17160,10ZzDXNhc56QQfMDF9loIS,ZABO,Crusade,Crusade,39,174545,False,0.547,0.855,10,-4.688,0,0.248,0.0505,0.308,0.236,0.202,110.023,4,club,2024
17161,5WnnOy3qXPS8qOwl3U5KWX,DJ Sliink;Zak Leever,Let Me Go,Let Me Go,40,208264,False,0.764,0.595,1,-9.233,0,0.0441,0.0224,0.00178,0.109,0.371,121.018,4,club,2024
17162,6vuF3LYipww2DRhRJ9s7CH,F.O.O.L;Extra Terra,AGONIZE,AGONIZE,45,223163,False,0.713,0.898,11,-4.402,0,0.0358,0.00122,0.595,0.113,0.0736,114.025,4,club,2024
17163,3YoXksESEwIkPsH1gZBq4r,COUCOU CHLOE,NOBODY,NOBODY,52,116756,True,0.844,0.788,11,-7.043,1,0.136,0.0905,0.000656,0.0839,0.536,110.988,4,club,2024
17164,06xAXT9rka5ZGu19gcbufd,Dark Smoke Signal,Megacorp,Megacorp,50,235200,False,0.541,0.918,2,-7.232,1,0.0456,0.0089,0.733,0.0941,0.166,100.012,4,club,2024
17165,7Jlqg70T1RhZICoFJmj1Bm,Gesaffelstein,Aleph,Hate or Glory,44,288786,False,0.699,0.824,2,-5.176,1,0.0664,0.00741,0.939,0.198,0.0895,102.987,4,club,2024
17166,21BfslzLCx6jrXwjqV6Cpg,Infraction;Alexi Action,Atomic,Atomic,36,173333,False,0.518,0.936,11,-4.389,1,0.0408,0.000893,0.934,0.0594,0.0532,108.02,4,club,2024
17167,1TYSdxFGUKUrsd7a0FJX7u,DEADLIFE,Afterlight Special,Afterlight Special,48,265090,False,0.604,0.78,2,-6.216,1,0.0711,0.000764,2.62e-05,0.141,0.0565,110.013,4,club,2024
17168,0FBzoIIRHpb81roPMjpkBX,One True God,Afterlife,Afterlife,37,173114,False,0.702,0.741,5,-6.332,0,0.0296,0.0237,0.678,0.104,0.271,122.006,4,club,2024
17169,30lIB7UwSLy5qgkfYZEtB1,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Ponyboy,44,194437,False,0.823,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,107.996,4,club,2024
17170,5iGWdCXBO6iYkMDK9fMrfL,KLOUD,Dark Down Below (Chapter II),Dark Down Below,40,235354,False,0.473,0.938,10,-2.307,1,0.068,0.0171,0.000332,0.151,0.267,155.019,4,club,2024
17171,539y2n1UYiM2gyYJKGNuuQ,Daniel Deluxe,Darkness,Darkness,49,257490,False,0.638,0.637,2,-10.727,1,0.0332,0.0429,0.752,0.11,0.0664,95.989,4,club,2024
17172,2kGFo8cQRNtCfQjFNrvrEE,MAGNAVOLT,Edgerunner,Edgerunner,47,262736,False,0.613,0.988,11,-5.498,1,0.113,5.13e-05,0.835,0.427,0.0393,95.027,4,club,2024
17173,1uzUOkIB0fZ19A6Hu65HC7,Julian Winding,The Neon Demon (Bande originale du film),The Demon Dance,35,359960,False,0.692,0.608,2,-9.763,1,0.0379,0.0472,0.862,0.0807,0.216,113.001,4,club,2024
17174,6H8ceuSNpEiLToX9pZpKuZ,DEADLIFE;Scandroid,God in the Machine (Deluxe Edition),Obsolete,49,345000,False,0.489,0.895,1,-4.471,1,0.0793,0.00103,0.0,0.0905,0.348,92.038,4,club,2024
17175,3XxItD7JwghG475aDe8yL2,Daniel Deluxe,Ghostrunner (Original Soundtrack),Infiltrator,44,210019,False,0.607,0.56,11,-8.493,0,0.0434,0.0239,0.812,0.141,0.0372,96.005,4,club,2024
17176,38DAl9PzomoqfPpEFpibwB,Lucille Croft,Patient X,Post Human,43,91437,False,0.733,0.483,0,-4.836,0,0.048,0.0121,0.0166,0.386,0.155,105.023,4,club,2024
17177,1JcwHjETNNbUH0yfrc9w9n,Power Glove,Far Cry 3: Blood Dragon (Original Game Soundtrack),Power Core,49,126352,False,0.4,0.774,11,-8.539,1,0.0341,0.0401,0.932,0.11,0.204,170.111,4,club,2024
17178,48EjMTlOf6RyKXD4jkc9f4,Linn da Quebrada;BADSISTA,I míssil,I míssil,27,312117,False,0.737,0.617,2,-6.864,1,0.0484,0.11,0.000643,0.128,0.85,117.988,4,club,2024
17179,7DAk5oLyfCSSQMazwbHzzM,Absolute Valentine,Police Heartbreaker,Bad News,49,238709,False,0.599,0.856,7,-7.964,1,0.0387,0.175,0.868,0.114,0.663,93.007,4,club,2024
17180,1v4wTGL3HAAUDcLjJXiQWG,Extra Terra,Convergence 2045,Cyberpunk,42,218259,False,0.597,0.92,11,-4.524,1,0.0553,0.000247,0.844,0.109,0.135,101.975,4,club,2024
17181,0TcbMBsLnhquWjhsxIN1BW,Arca,KICK ii,Tiro,56,138630,False,0.748,0.864,1,-7.535,1,0.0705,0.134,0.0,0.252,0.793,98.035,4,club,2024
17182,3CwJI2rcnyZL0DVaUZ2D99,DJ Flex;Denise Belfon,Put Your Back In It (Afrobeat),Put Your Back In It (Afrobeat),52,84000,False,0.929,0.889,1,-2.647,1,0.204,0.221,0.281,0.0934,0.868,140.04,4,club,2024
17183,0F0vP1gOKm3TRc8RxuWH7K,Linn da Quebrada;Boss in Drama;BADSISTA,mEnorme,mEnorme,26,224246,False,0.384,0.508,1,-9.587,1,0.0483,0.127,0.000199,0.234,0.227,124.82,4,club,2024
17184,2IIdrejPZuHHFpc3LbTtEK,Glee Cast,"Glee: The Music, Volume 5",Get It Right,53,227853,False,0.471,0.549,2,-5.696,1,0.0315,0.331,0.0,0.0729,0.141,83.681,4,club,2024
17185,4SZM5Rj0bWylIUvkuFswiy,Glee Cast,"Glee: The Music, The Complete Season Four",Whistle (Glee Cast Version),44,226853,False,0.791,0.878,0,-4.402,1,0.0489,0.356,0.0,0.133,0.839,103.993,4,club,2024
17186,5EQoIi5yW1h3IBT3bJSN8b,Glee Cast,Britney 2.0,Womanizer (Glee Cast Version),48,212653,False,0.619,0.84,1,-5.167,1,0.0382,0.0334,0.0,0.183,0.44,139.043,4,club,2024
17187,5cxq7YCarud9twaVh6Y3Rt,Glee Cast,"Glee: The Music, The Complete Season Three",Somebody That I Used To Know (Glee Cast Version),46,246186,False,0.833,0.467,8,-7.693,1,0.0355,0.554,1.14e-05,0.135,0.814,128.918,4,club,2024
17188,5iYUt3rsgrGFU0nugdhYwj,Glee Cast,"Glee: The Music, Volume 7",Rumour Has It / Someone Like You,54,207946,False,0.64,0.896,6,-3.221,0,0.079,0.275,0.0,0.147,0.751,123.071,4,club,2024
17189,1zugfOhn6BebboqGcpUlba,Glee Cast,"Glee: The Music, The Graduation Album",We Are Young,50,249773,False,0.378,0.554,7,-6.086,1,0.0497,0.0504,0.0,0.199,0.523,91.977,4,club,2024
17190,2MLPCjSRpBVLoX6y2P6vJ9,Glee Cast,"Glee: The Music, We Built This Glee Club",Take Me to Church (Glee Cast Version),46,242440,False,0.469,0.649,4,-7.056,0,0.0419,0.44,0.0,0.102,0.425,129.043,3,club,2024
17191,4ZSWROYQK0lkkE8SZeEPwl,Glee Cast,Glee Love Songs,I Wanna Dance With Somebody (Who Loves Me) (Glee Cast Version),51,242186,False,0.653,0.811,11,-5.433,1,0.0319,0.000612,2.86e-05,0.135,0.659,128.023,4,club,2024
17192,4JITK6LNul3oc5aDcCYlLx,Retroj,UNTITLED,To The Left (Jersey Club),24,129976,False,0.933,0.37,6,-12.258,1,0.321,0.098,0.353,0.164,0.329,134.998,4,club,2024
17193,3iAvTn62s7rvE6hm6fFodt,Glee Cast,"Glee: The Music, Volume 5",Loser Like Me,53,199000,False,0.701,0.864,3,-4.351,1,0.0631,0.00331,0.0,0.0421,0.811,106.032,4,club,2024
17194,7LqfLfRDpJQkr5LHtPMLql,Glee Cast,"Glee: The Music, The Complete Season Three",Cough Syrup (Glee Cast Version),53,251280,False,0.579,0.833,2,-5.371,1,0.0276,0.0103,2.24e-05,0.105,0.343,129.009,4,club,2024
17195,75MtyxCW4EhkpZUq8CwJ04,Linn da Quebrada,Trava Línguas,tudo,25,185637,False,0.509,0.2,4,-12.151,1,0.0373,0.939,0.00367,0.0909,0.199,99.93,3,club,2024
17196,40Lx8yaEYXsGymEtVqFOg5,Linn da Quebrada,Pajubá,Enviadescer,25,246229,False,0.796,0.786,9,-3.978,1,0.299,0.22,0.0,0.07,0.615,130.007,4,club,2024
17197,4xUDDrNNLaFKzjfM3JLyZm,Linn da Quebrada;BADSISTA,Trava Línguas,quem soul eu,26,224397,False,0.601,0.73,5,-6.947,1,0.0584,0.168,8.27e-06,0.151,0.312,112.034,4,club,2024
17198,1JQcgccHr9uIhlj3sUtUTw,Glee Cast,"Glee: The Music, The Complete Season Two",Don't Stop,25,196933,False,0.589,0.87,7,-4.79,1,0.0321,0.0557,3e-06,0.205,0.577,120.99,4,club,2024
17199,1c7h130PVLDvjuztyMlfSG,Glee Cast,"Glee: The Music, The Complete Season Two",As If We Never Said Goodbye,25,294933,False,0.326,0.263,3,-9.668,1,0.0375,0.599,2.3e-06,0.221,0.229,111.109,3,club,2024
17200,0fAuuR5hoWZtTMpuqqxAGy,Two Shell,home,home,48,245472,False,0.731,0.94,2,-6.634,0,0.0501,0.472,0.674,0.0987,0.672,162.017,4,club,2024
17201,13AsTzqHpaD6qleOQ7ypPM,Gesaffelstein,Novo Sonic System,Orck,40,188413,False,0.501,0.963,7,-5.459,1,0.0973,0.000648,0.284,0.0993,0.0751,181.955,3,club,2024
17202,0UIYSqVwyz9bhMA9Pa6eI3,Rrodney,Do You Remember (Jersey Club Remix),Do You Remember - Jersey Club Remix,57,85394,False,0.651,0.582,11,-7.105,0,0.236,0.000909,0.0843,0.868,0.351,90.059,4,club,2024
17203,5Woxn89IL5z5YJcuWib8Qk,ALEX,ODYSSEY,ODYSSEY,39,222222,False,0.613,0.995,6,-4.959,0,0.0466,0.216,0.77,0.21,0.293,107.971,4,club,2024
17204,67TS0XzhK4CKoYX9Bm44t9,ZABO,Low,Low,32,176000,False,0.692,0.788,2,-2.718,1,0.0397,0.0788,0.685,0.364,0.364,105.006,4,club,2024
17205,3XdXixlx3MoVzfL7pu9hx6,Arca,KiCk i,Time,49,165789,False,0.548,0.322,3,-13.198,0,0.0266,0.8,0.301,0.0867,0.374,105.947,4,club,2024
17206,7yF0tjZPXO9x4v0M9U6VQy,KLOUD,THE HILLS,THE HILLS,37,258782,False,0.512,0.826,8,-5.202,1,0.0351,0.00401,0.00264,0.184,0.0373,115.178,4,club,2024
17207,6NvS4rMdQiHdr5anwyX8Dz,ZABO,Dusk & Dawn,Bing Bong,30,188481,True,0.622,0.996,6,-3.122,1,0.101,0.0379,0.779,0.115,0.211,106.998,4,club,2024
17208,0Z3azmUTP30fOD1XJ0hSjV,HVDES,Fallout,Fallout,46,292173,False,0.525,0.801,2,-5.294,0,0.0516,0.0155,0.0645,0.132,0.111,183.961,4,club,2024
17209,6E8sLL7D4VEZNLpWPQqeA9,Owl Vision,Downlord,Horus,48,254867,False,0.709,0.928,9,-3.15,1,0.0655,0.000543,0.882,0.159,0.171,113.003,4,club,2024
17210,2F14jGKSIvL10dEYhimqVY,ZABO;C.D,Flow,Flow,38,192035,False,0.452,0.568,7,-4.952,0,0.127,0.0319,0.000305,0.121,0.318,101.043,4,club,2024
17211,0an42ZDRxMJXkBh49eNvQt,Dustycloud;Kage;LexBlaze,Ignore Them,Ignore Them,47,188095,False,0.835,0.789,2,-6.857,1,0.18,0.0452,0.45,0.132,0.458,125.949,4,club,2024
17212,2NjljSTMMopdS3rYsJxGAa,LICK;LUNA AURA,DARK VIBE ORDER,BODY,43,208941,False,0.488,0.674,9,-6.344,0,0.0729,0.0129,0.00785,0.125,0.37,170.046,4,club,2024
17213,3D9wMpAv3lE79V4mVQ0jFF,FOVOS,Psychopath,Psychopath,41,169600,True,0.647,0.988,1,-5.222,1,0.0975,0.0279,0.511,0.266,0.204,150.016,4,club,2024
17214,0oglz5q06CXysGBhL299OP,Infraction,Nothing to Lose,Nothing to Lose,31,197333,False,0.534,0.848,8,-5.428,1,0.0559,0.0138,0.000318,0.209,0.196,180.042,4,club,2024
17215,7bbkcBG3f7qKYLPH1rNrQu,LeKtriQue;Proxy,Break Your Skull,Break Your Skull,42,219600,False,0.697,0.851,7,-4.915,1,0.123,0.00282,0.74,0.168,0.299,99.972,4,club,2024
17216,4u4FI7ZplnBpQ3Id8yU3uW,Neo Fresco,"No False Idols, Chapter 1",Sublimation,46,266213,False,0.778,0.64,2,-7.051,1,0.088,0.0381,0.435,0.0946,0.487,110.009,4,club,2024
17217,7nKiLyUUSbNUwaoMBzBeQO,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,It's Okay To Cry,44,230624,False,0.579,0.232,8,-18.228,1,0.0434,0.395,0.0553,0.344,0.2,127.151,4,club,2024
17218,0XGoZeBkI6n9TKnp7pjMMu,FOVOS,Breathe,Breathe,43,186666,False,0.669,0.927,1,-6.919,1,0.0464,0.039,0.901,0.331,0.547,126.012,4,club,2024
17219,6Y0U7xFEKsWpgdjogqF6gI,Kingdom;Tiara Thomas,Neurofire,High Enough,22,258698,False,0.757,0.584,11,-6.238,0,0.0431,0.11,0.00043,0.353,0.255,119.94,4,club,2024
17220,1m2Rimh8YEA6mirZDErK6g,SWARM,Alpha & Omega,Alpha & Omega,47,275044,False,0.256,0.969,2,-5.209,1,0.177,4.39e-05,0.000761,0.135,0.127,144.494,4,club,2024
17221,6T3EnxsNJDW5SnpFYfDhT4,Hyper;WARGASM (UK),Spoiler (Recoil),Spoiler - Recoil,43,240000,False,0.491,0.777,5,-7.002,1,0.0533,0.00327,0.0411,0.129,0.255,89.954,4,club,2024
17222,4I4p4iwxzFzdiz1WOZdZk7,Arca,KICK ii,Luna Llena,52,199000,False,0.689,0.605,4,-7.42,0,0.0737,0.0799,0.0685,0.191,0.162,96.991,4,club,2024
17223,0F1yb5tFzXDocAXqcljA9H,El Tigr3,¡Roar!,She Swallowed Burning Coals,47,279420,False,0.641,0.645,1,-7.996,1,0.0479,0.0418,0.0404,0.147,0.342,109.994,4,club,2024
17224,1d4m1qmn5Bu2Y7dXBCM1kw,Catnapp,Break,Thunder,45,240069,False,0.629,0.745,8,-9.437,1,0.0318,0.847,0.0655,0.139,0.459,89.979,4,club,2024
17225,6ZQcTdTv19DT26dEnI42jx,One True God,I See U,I See U,43,189152,False,0.68,0.833,1,-3.272,1,0.0283,0.00195,0.106,0.113,0.0541,117.979,4,club,2024
17226,2kJqKOf3MKOVHKDoDD9nKg,MAGNAVOLT,Prime Complex,Prime Complex,48,210461,False,0.508,0.934,10,-9.577,0,0.0504,9.31e-05,0.959,0.124,0.698,130.012,4,club,2024
17227,1gnASrgMSzNlqjmj9kiTqx,SWARM,Say Goodbye,Say Goodbye,43,268800,False,0.447,0.921,8,-5.879,0,0.101,0.000735,0.000237,0.183,0.148,149.844,4,club,2024
17228,1lCSVEqFldH6cTMnm28M8k,One True God;Coka Cobra,Burned,Burned,40,184285,False,0.782,0.788,0,-7.23,1,0.0349,0.00785,0.432,0.173,0.137,111.981,4,club,2024
17229,19SONTXWkRG3DjINX3pxoB,Saint Punk,Ouroboros,Closer Tonight,39,171840,False,0.836,0.735,6,-3.25,0,0.143,0.00952,1.36e-05,0.122,0.45,125.094,4,club,2024
17230,26vsNNsXVJ45soCZcCtKUN,Glee Cast,Britney 2.0,Oops!... I Did It Again (Glee Cast Version),43,171093,False,0.706,0.667,8,-5.243,1,0.0517,0.0125,1.09e-06,0.531,0.539,98.97,4,club,2024
17231,7KkNDNSl8N9yT9VyQHre73,Gost,Behemoth,Reign in Hell,47,111250,False,0.614,0.942,7,-1.744,1,0.0541,7.55e-06,0.92,0.0978,0.345,122.992,4,club,2024
17232,0nulkrtTeEYJ5975HPHWkV,Saint Punk;MXMS,Ouroboros,Ghost Blood (with MXMS),43,222963,False,0.701,0.683,1,-5.055,0,0.0363,0.15,0.000698,0.39,0.138,122.941,4,club,2024
17233,7oBKHPJYECedAEiKzvI7Oh,Kyle Edwards;DJ Bake,Turn Around (Jersey Club),Dance for You (Jersey Club),23,113920,False,0.913,0.778,2,-5.772,1,0.115,0.00649,0.0101,0.0432,0.562,144.999,4,club,2024
17234,3KvTZQPpzPw9UKxaGlJkBs,The Magnetic Fields,69 Love Songs,All My Little Words,51,166133,False,0.477,0.532,8,-7.744,1,0.0274,0.731,0.0114,0.0973,0.403,105.239,4,club,2024
17235,6X9kJKaZlpBmkVinla2nNB,Linn da Quebrada,Pajubá,Submissa do 7º Dia,24,214762,False,0.537,0.786,2,-5.955,1,0.132,0.456,0.000484,0.106,0.356,109.962,4,club,2024
17236,1OsOKKocRWMSWzC6fgdQFT,The 6ths,Wasps' Nests,Movies In My Head,23,258466,False,0.521,0.67,2,-10.742,1,0.0327,0.258,0.659,0.0744,0.872,148.417,4,club,2024
17237,7rqRdS3vnalxld1CdxAjZh,Retroj,Drive You (Jersey Club),Drive You (Jersey Club),23,112274,True,0.857,0.437,2,-10.76,1,0.859,0.00198,0.135,0.0912,0.0734,145.63,4,club,2024
17238,0XL6MrReH2SJwPdlISewPc,Linn da Quebrada,Pajubá,Bixa Travesty,24,158000,False,0.597,0.905,6,-5.288,1,0.149,0.0344,6.57e-05,0.108,0.513,134.725,4,club,2024
17239,4WiKM50TuDoLBYPNDTfbes,Linn da Quebrada;Pepita,Pajubá,Dedo Nucué,24,242197,False,0.88,0.836,0,-5.193,0,0.0736,0.231,1.21e-06,0.526,0.596,130.025,4,club,2024
17240,478LSBFNhkCaSix30hr3OH,DJ Tray,Stop Playing,Stop Playing - Jersey Club,22,140800,False,0.868,0.651,1,-5.344,0,0.375,0.177,0.00076,0.137,0.545,150.002,4,club,2024
17241,6m2qba8pt0oa13nBLA2Nt2,Glee Cast,"Glee: The Music, The Complete Season Three",Survivor / I Will Survive,54,208573,False,0.563,0.913,9,-4.384,0,0.225,0.00773,0.0,0.127,0.311,128.083,4,club,2024
17242,06SiZAfeYY3rDYRFc4Dlek,Glee Cast;Kristin Chenoweth,"Glee: The Music, The Complete Season One",Fire (Glee Cast Version) (feat. Kristin Chenoweth),36,204453,False,0.796,0.544,5,-5.564,1,0.0427,0.147,0.0,0.138,0.487,117.987,4,club,2024
17243,5XzEh1jkaMxoy39Q5c3jFh,Glee Cast,"Glee: The Music, The Hurt Locker",Whip It (Glee Cast Version),23,172066,False,0.737,0.963,2,-3.606,1,0.0898,0.297,0.0,0.124,0.965,158.05,4,club,2024
17244,5jxiPjBHVjP22HVgMAuBtC,Teki Latex;Lio,Party De Plaisir,Les matins de Paris (feat. Lio),22,232880,False,0.701,0.709,11,-11.241,1,0.0363,0.141,1.66e-05,0.324,0.837,116.978,4,club,2024
17245,4fUnWdIBHzigp0KcaZwwCq,Glee Cast,"Glee: The Music, Season 4 Volume 1",Give Your Heart A Break (Glee Cast Version),51,209480,False,0.645,0.439,6,-6.372,1,0.0296,0.846,0.0,0.108,0.56,118.987,4,club,2024
17246,2V1BAm4Ph2BXEqTjssxjjc,Retroj,Vickeelo (Jersey Club),Vickeelo (Jersey Club),22,111452,True,0.856,0.702,4,-6.083,0,0.307,0.0357,0.0752,0.0712,0.319,85.042,4,club,2024
